address	name	type	namespace	source_type	is_primary	is_external	is_defaultish	object_string
10046dc8	s_On_10046dc8	Label	Global	DEFAULT	true	false	true	s_On_10046dc8
10046dcc	s_Off_10046dcc	Label	Global	DEFAULT	true	false	true	s_Off_10046dcc
10046dd0	s_On_10046dd0	Label	Global	DEFAULT	true	false	true	s_On_10046dd0
10046dd4	s_Off_10046dd4	Label	Global	DEFAULT	true	false	true	s_Off_10046dd4
10046dd8	s_On_10046dd8	Label	Global	DEFAULT	true	false	true	s_On_10046dd8
10046ddc	s_Low_10046ddc	Label	Global	DEFAULT	true	false	true	s_Low_10046ddc
10046de0	s_Medium_10046de0	Label	Global	DEFAULT	true	false	true	s_Medium_10046de0
10046de8	s_High_10046de8	Label	Global	DEFAULT	true	false	true	s_High_10046de8
10046df0	s_Low_10046df0	Label	Global	DEFAULT	true	false	true	s_Low_10046df0
10046df4	s_High_10046df4	Label	Global	DEFAULT	true	false	true	s_High_10046df4
10046dfc	s_Low_10046dfc	Label	Global	DEFAULT	true	false	true	s_Low_10046dfc
10046e00	s_High_10046e00	Label	Global	DEFAULT	true	false	true	s_High_10046e00
10046e08	s_Off_10046e08	Label	Global	DEFAULT	true	false	true	s_Off_10046e08
10046e0c	s_Low_10046e0c	Label	Global	DEFAULT	true	false	true	s_Low_10046e0c
10046e10	s_High_10046e10	Label	Global	DEFAULT	true	false	true	s_High_10046e10
10046e18	s_Off_10046e18	Label	Global	DEFAULT	true	false	true	s_Off_10046e18
10046e1c	s_On_10046e1c	Label	Global	DEFAULT	true	false	true	s_On_10046e1c
10046e20	s_Off_10046e20	Label	Global	DEFAULT	true	false	true	s_Off_10046e20
10046e24	s_Low_10046e24	Label	Global	DEFAULT	true	false	true	s_Low_10046e24
10046e28	s_High_10046e28	Label	Global	DEFAULT	true	false	true	s_High_10046e28
10046e30	s_Are_you_sure_you_want_to_exceed_10046e30	Label	Global	DEFAULT	true	false	true	s_Are_you_sure_you_want_to_exceed_10046e30
10046e50	s_the_recommended_defaults?_10046e50	Label	Global	DEFAULT	true	false	true	s_the_recommended_defaults?_10046e50
10046e70	DAT_10046e70	Label	Global	DEFAULT	true	false	true	DAT_10046e70
10046e80	DAT_10046e80	Label	Global	DEFAULT	true	false	true	DAT_10046e80
10046e94	DAT_10046e94	Label	Global	DEFAULT	true	false	true	DAT_10046e94
10046ec0	DAT_10046ec0	Label	Global	DEFAULT	true	false	true	DAT_10046ec0
10046ec4	DAT_10046ec4	Label	Global	DEFAULT	true	false	true	DAT_10046ec4
10046ed0	DAT_10046ed0	Label	Global	DEFAULT	true	false	true	DAT_10046ed0
10046ed4	DAT_10046ed4	Label	Global	DEFAULT	true	false	true	DAT_10046ed4
10046ed8	DAT_10046ed8	Label	Global	DEFAULT	true	false	true	DAT_10046ed8
10046ef4	s_%s.cmp_10046ef4	Label	Global	DEFAULT	true	false	true	s_%s.cmp_10046ef4
10046efc	s_addon\vehscn.vcf_10046efc	Label	Global	DEFAULT	true	false	true	s_addon\vehscn.vcf_10046efc
10046f10	s_addon\vehscn.vsf_10046f10	Label	Global	DEFAULT	true	false	true	s_addon\vehscn.vsf_10046f10
10046f24	DAT_10046f24	Label	Global	DEFAULT	true	false	true	DAT_10046f24
10046f25	s_ehscn.vcf_10046f25	Label	Global	DEFAULT	true	false	true	s_ehscn.vcf_10046f25
10046f30	s_Scene_%d._10046f30	Label	Global	DEFAULT	true	false	true	s_Scene_%d._10046f30
10046f3c	s_Scene_%d._10046f3c	Label	Global	DEFAULT	true	false	true	s_Scene_%d._10046f3c
10046f48	s_(No_Games_available)_10046f48	Label	Global	DEFAULT	true	false	true	s_(No_Games_available)_10046f48
10046f60	s_Scene_%d._10046f60	Label	Global	DEFAULT	true	false	true	s_Scene_%d._10046f60
10046f6c	s_Scene_%d._10046f6c	Label	Global	DEFAULT	true	false	true	s_Scene_%d._10046f6c
10046f78	s_Load_10046f78	Label	Global	DEFAULT	true	false	true	s_Load_10046f78
10046f80	s_Load_10046f80	Label	Global	DEFAULT	true	false	true	s_Load_10046f80
10046f88	s_Cancel_10046f88	Label	Global	DEFAULT	true	false	true	s_Cancel_10046f88
10046f90	s_Cancel_10046f90	Label	Global	DEFAULT	true	false	true	s_Cancel_10046f90
10046fb8	DAT_10046fb8	Label	Global	DEFAULT	true	false	true	DAT_10046fb8
10046fc0	DAT_10046fc0	Label	Global	DEFAULT	true	false	true	DAT_10046fc0
10046fd0	DAT_10046fd0	Label	Global	DEFAULT	true	false	true	DAT_10046fd0
10046fe4	DAT_10046fe4	Label	Global	DEFAULT	true	false	true	DAT_10046fe4
10047034	DAT_10047034	Label	Global	DEFAULT	true	false	true	DAT_10047034
10047048	s_Baud_Rate_10047048	Label	Global	DEFAULT	true	false	true	s_Baud_Rate_10047048
10047054	s_COM_Port_10047054	Label	Global	DEFAULT	true	false	true	s_COM_Port_10047054
10047060	s_Dialing_Method_10047060	Label	Global	DEFAULT	true	false	true	s_Dialing_Method_10047060
10047070	s_Init_String:_10047070	Label	Global	DEFAULT	true	false	true	s_Init_String:_10047070
10047080	s_Cancel_10047080	Label	Global	DEFAULT	true	false	true	s_Cancel_10047080
10047088	s_Done_10047088	Label	Global	DEFAULT	true	false	true	s_Done_10047088
10047090	s_Pulse_10047090	Label	Global	DEFAULT	true	false	true	s_Pulse_10047090
10047098	s_Tone_10047098	Label	Global	DEFAULT	true	false	true	s_Tone_10047098
100470a0	s_%d_100470a0	Label	Global	DEFAULT	true	false	true	s_%d_100470a0
100470a4	s_com_%d_100470a4	Label	Global	DEFAULT	true	false	true	s_com_%d_100470a4
100470ac	s_Pulse_100470ac	Label	Global	DEFAULT	true	false	true	s_Pulse_100470ac
100470b4	s_Tone_100470b4	Label	Global	DEFAULT	true	false	true	s_Tone_100470b4
100470bc	s_Baud_Rate_100470bc	Label	Global	DEFAULT	true	false	true	s_Baud_Rate_100470bc
100470c8	s_COM_Port_100470c8	Label	Global	DEFAULT	true	false	true	s_COM_Port_100470c8
100470d4	s_Dialing_Method_100470d4	Label	Global	DEFAULT	true	false	true	s_Dialing_Method_100470d4
100470e4	s_Init_String:_100470e4	Label	Global	DEFAULT	true	false	true	s_Init_String:_100470e4
100470f4	s_Cancel_100470f4	Label	Global	DEFAULT	true	false	true	s_Cancel_100470f4
100470fc	s_Done_100470fc	Label	Global	DEFAULT	true	false	true	s_Done_100470fc
10047104	s_rb_10047104	Label	Global	DEFAULT	true	false	true	s_rb_10047104
10047108	s_modem.ini_10047108	Label	Global	DEFAULT	true	false	true	s_modem.ini_10047108
10047114	DAT_10047114	Label	Global	DEFAULT	true	false	true	DAT_10047114
10047115	DAT_10047115	Label	Global	DEFAULT	true	false	true	DAT_10047115
10047118	DAT_10047118	Label	Global	DEFAULT	true	false	true	DAT_10047118
10047119	DAT_10047119	Label	Global	DEFAULT	true	false	true	DAT_10047119
1004711c	s_wb_1004711c	Label	Global	DEFAULT	true	false	true	s_wb_1004711c
10047120	s_modem.ini_10047120	Label	Global	DEFAULT	true	false	true	s_modem.ini_10047120
10047130	DAT_10047130	Label	Global	DEFAULT	true	false	true	DAT_10047130
10047138	s_Arcade_Phys._10047138	Label	Global	DEFAULT	true	false	true	s_Arcade_Phys._10047138
1004714c	s_No_Salv._Manag._1004714c	Label	Global	DEFAULT	true	false	true	s_No_Salv._Manag._1004714c
10047160	s_Unlim._Ammo_10047160	Label	Global	DEFAULT	true	false	true	s_Unlim._Ammo_10047160
10047174	s_Unlim._Armor_10047174	Label	Global	DEFAULT	true	false	true	s_Unlim._Armor_10047174
10047188	s_Unlim._Chas._Rein._10047188	Label	Global	DEFAULT	true	false	true	s_Unlim._Chas._Rein._10047188
1004719c	s_Unlim._Wiper_Fluid_1004719c	Label	Global	DEFAULT	true	false	true	s_Unlim._Wiper_Fluid_1004719c
100471b0	s_Difficulty_Level_100471b0	Label	Global	DEFAULT	true	false	true	s_Difficulty_Level_100471b0
100471c4	s_Done_100471c4	Label	Global	DEFAULT	true	false	true	s_Done_100471c4
100471d8	s_Cancel_100471d8	Label	Global	DEFAULT	true	false	true	s_Cancel_100471d8
100471f0	PTR_s_Wimp_100471f0	Label	Global	DEFAULT	true	false	false	PTR_s_Wimp_100471f0
10047200	DAT_10047200	Label	Global	DEFAULT	true	false	true	DAT_10047200
10047224	PTR_s_Arcade_Phys._10047224	Label	Global	DEFAULT	true	false	false	PTR_s_Arcade_Phys._10047224
1004727c	PTR_s_No_Salv._Manag._1004727c	Label	Global	DEFAULT	true	false	false	PTR_s_No_Salv._Manag._1004727c
100472d4	PTR_s_Unlim._Ammo_100472d4	Label	Global	DEFAULT	true	false	false	PTR_s_Unlim._Ammo_100472d4
1004732c	PTR_s_Unlim._Armor_1004732c	Label	Global	DEFAULT	true	false	false	PTR_s_Unlim._Armor_1004732c
10047384	PTR_s_Unlim._Chas._Rein._10047384	Label	Global	DEFAULT	true	false	false	PTR_s_Unlim._Chas._Rein._10047384
100473dc	PTR_s_Unlim._Wiper_Fluid_100473dc	Label	Global	DEFAULT	true	false	false	PTR_s_Unlim._Wiper_Fluid_100473dc
10047434	PTR_s_Difficulty_Level_10047434	Label	Global	DEFAULT	true	false	false	PTR_s_Difficulty_Level_10047434
1004748c	PTR_s_Done_1004748c	Label	Global	DEFAULT	true	false	false	PTR_s_Done_1004748c
100474b8	PTR_s_Cancel_100474b8	Label	Global	DEFAULT	true	false	false	PTR_s_Cancel_100474b8
100474ec	s_Wimp_100474ec	Label	Global	DEFAULT	true	false	true	s_Wimp_100474ec
100474f4	s_Champion_100474f4	Label	Global	DEFAULT	true	false	true	s_Champion_100474f4
10047500	s_Badass_10047500	Label	Global	DEFAULT	true	false	true	s_Badass_10047500
10047508	DAT_10047508	Label	Global	DEFAULT	true	false	true	DAT_10047508
1004750c	s_You_have_chosen_an_option_which_w_1004750c	Label	Global	DEFAULT	true	false	true	s_You_have_chosen_an_option_which_w_1004750c
10047570	s_Arcade_Phys._10047570	Label	Global	DEFAULT	true	false	true	s_Arcade_Phys._10047570
10047580	s_No_Salv._Manag._10047580	Label	Global	DEFAULT	true	false	true	s_No_Salv._Manag._10047580
10047590	s_Unlim._Ammo_10047590	Label	Global	DEFAULT	true	false	true	s_Unlim._Ammo_10047590
1004759c	s_Unlim._Armor_1004759c	Label	Global	DEFAULT	true	false	true	s_Unlim._Armor_1004759c
100475ac	s_Unlim._Chas._Rein._100475ac	Label	Global	DEFAULT	true	false	true	s_Unlim._Chas._Rein._100475ac
100475c0	s_Unlim._Wiper_Fluid_100475c0	Label	Global	DEFAULT	true	false	true	s_Unlim._Wiper_Fluid_100475c0
100475d4	s_Difficulty_Level_100475d4	Label	Global	DEFAULT	true	false	true	s_Difficulty_Level_100475d4
100475e8	s_Done_100475e8	Label	Global	DEFAULT	true	false	true	s_Done_100475e8
100475f0	s_Cancel_100475f0	Label	Global	DEFAULT	true	false	true	s_Cancel_100475f0
100475f8	PTR_s_Save_100475f8	Label	Global	DEFAULT	true	false	false	PTR_s_Save_100475f8
100475fc	PTR_s_Cancel_100475fc	Label	Global	DEFAULT	true	false	false	PTR_s_Cancel_100475fc
10047600	DAT_10047600	Label	Global	DEFAULT	true	false	true	DAT_10047600
10047614	DAT_10047614	Label	Global	DEFAULT	true	false	true	DAT_10047614
10047654	DAT_10047654	Label	Global	DEFAULT	true	false	true	DAT_10047654
10047658	DAT_10047658	Label	Global	DEFAULT	true	false	true	DAT_10047658
10047664	DAT_10047664	Label	Global	DEFAULT	true	false	true	DAT_10047664
10047668	DAT_10047668	Label	Global	DEFAULT	true	false	true	DAT_10047668
1004766c	DAT_1004766c	Label	Global	DEFAULT	true	false	true	DAT_1004766c
10047678	DAT_10047678	Label	Global	DEFAULT	true	false	true	DAT_10047678
1004767c	s_Save_1004767c	Label	Global	DEFAULT	true	false	true	s_Save_1004767c
10047684	s_Cancel_10047684	Label	Global	DEFAULT	true	false	true	s_Cancel_10047684
1004768c	s_Overwrite_an_existing_bookmark?_1004768c	Label	Global	DEFAULT	true	false	true	s_Overwrite_an_existing_bookmark?_1004768c
100476ac	s_%d_100476ac	Label	Global	DEFAULT	true	false	true	s_%d_100476ac
100476b0	s_Scene_%d._100476b0	Label	Global	DEFAULT	true	false	true	s_Scene_%d._100476b0
100476bc	s_Scene_%d._100476bc	Label	Global	DEFAULT	true	false	true	s_Scene_%d._100476bc
100476c8	s_%d_100476c8	Label	Global	DEFAULT	true	false	true	s_%d_100476c8
100476cc	s_save%3.3d_100476cc	Label	Global	DEFAULT	true	false	true	s_save%3.3d_100476cc
100476d8	s_Scene_%d._100476d8	Label	Global	DEFAULT	true	false	true	s_Scene_%d._100476d8
100476e4	s_Scene_%d._100476e4	Label	Global	DEFAULT	true	false	true	s_Scene_%d._100476e4
100476f0	s_Save_100476f0	Label	Global	DEFAULT	true	false	true	s_Save_100476f0
100476f8	s_Cancel_100476f8	Label	Global	DEFAULT	true	false	true	s_Cancel_100476f8
10047700	s_%d_10047700	Label	Global	DEFAULT	true	false	true	s_%d_10047700
10047704	DAT_10047704	Label	Global	DEFAULT	true	false	true	DAT_10047704
10047710	DAT_10047710	Label	Global	DEFAULT	true	false	true	DAT_10047710
10047720	DAT_10047720	Label	Global	DEFAULT	true	false	true	DAT_10047720
10047728	DAT_10047728	Label	Global	DEFAULT	true	false	true	DAT_10047728
1004772c	DAT_1004772c	Label	Global	DEFAULT	true	false	true	DAT_1004772c
10047774	DAT_10047774	Label	Global	DEFAULT	true	false	true	DAT_10047774
100477a0	DAT_100477a0	Label	Global	DEFAULT	true	false	true	DAT_100477a0
100477a1	DAT_100477a0+1	Label	Global	DEFAULT	true	false	true	DAT_100477a0+1
100477a2	DAT_100477a0+2	Label	Global	DEFAULT	true	false	true	DAT_100477a0+2
100477a4	DAT_100477a4	Label	Global	DEFAULT	true	false	true	DAT_100477a4
100477a6	DAT_100477a4+2	Label	Global	DEFAULT	true	false	true	DAT_100477a4+2
100477a7	DAT_100477a4+3	Label	Global	DEFAULT	true	false	true	DAT_100477a4+3
100477a8	DAT_100477a8	Label	Global	DEFAULT	true	false	true	DAT_100477a8
100477a9	DAT_100477a8+1	Label	Global	DEFAULT	true	false	true	DAT_100477a8+1
100477aa	DAT_100477a8+2	Label	Global	DEFAULT	true	false	true	DAT_100477a8+2
100477ab	DAT_100477a8+3	Label	Global	DEFAULT	true	false	true	DAT_100477a8+3
100477ac	DAT_100477ac	Label	Global	DEFAULT	true	false	true	DAT_100477ac
100477ad	DAT_100477ac+1	Label	Global	DEFAULT	true	false	true	DAT_100477ac+1
100477ae	DAT_100477ac+2	Label	Global	DEFAULT	true	false	true	DAT_100477ac+2
100477af	DAT_100477ac+3	Label	Global	DEFAULT	true	false	true	DAT_100477ac+3
100477b0	DAT_100477b0	Label	Global	DEFAULT	true	false	true	DAT_100477b0
100477b1	DAT_100477b0+1	Label	Global	DEFAULT	true	false	true	DAT_100477b0+1
100477b2	DAT_100477b0+2	Label	Global	DEFAULT	true	false	true	DAT_100477b0+2
100477b3	DAT_100477b0+3	Label	Global	DEFAULT	true	false	true	DAT_100477b0+3
100477b4	DAT_100477b4	Label	Global	DEFAULT	true	false	true	DAT_100477b4
100477b8	DAT_100477b8	Label	Global	DEFAULT	true	false	true	DAT_100477b8
100477bc	DAT_100477bc	Label	Global	DEFAULT	true	false	true	DAT_100477bc
100477c8	DAT_100477c8	Label	Global	DEFAULT	true	false	true	DAT_100477c8
100477dc	DAT_100477dc	Label	Global	DEFAULT	true	false	true	DAT_100477dc
100477ec	DAT_100477ec	Label	Global	DEFAULT	true	false	true	DAT_100477ec
10047800	DAT_10047800	Label	Global	DEFAULT	true	false	true	DAT_10047800
10047810	DAT_10047810	Label	Global	DEFAULT	true	false	true	DAT_10047810
10047820	DAT_10047820	Label	Global	DEFAULT	true	false	true	DAT_10047820
10047830	DAT_10047830	Label	Global	DEFAULT	true	false	true	DAT_10047830
10047848	DAT_10047848	Label	Global	DEFAULT	true	false	true	DAT_10047848
10047880	s_vppa01.vcf_10047880	Label	Global	DEFAULT	true	false	true	s_vppa01.vcf_10047880
1004788c	s_addon\vehscn.vcf_1004788c	Label	Global	DEFAULT	true	false	true	s_addon\vehscn.vcf_1004788c
100478a0	s_addon\vehscn.vsf_100478a0	Label	Global	DEFAULT	true	false	true	s_addon\vehscn.vsf_100478a0
100478b4	DAT_100478b4	Label	Global	DEFAULT	true	false	true	DAT_100478b4
100478b5	s_01.msn_100478b5	Label	Global	DEFAULT	true	false	true	s_01.msn_100478b5
100478bc	DAT_100478bc	Label	Global	DEFAULT	true	false	true	DAT_100478bc
100478bd	s_ehscn.vcf_100478bd	Label	Global	DEFAULT	true	false	true	s_ehscn.vcf_100478bd
100478c8	s_vppt01.vcf_100478c8	Label	Global	DEFAULT	true	false	true	s_vppt01.vcf_100478c8
100478d4	s_addon\vehscn.vcf_100478d4	Label	Global	DEFAULT	true	false	true	s_addon\vehscn.vcf_100478d4
100478e8	s_addon\vehscn.vsf_100478e8	Label	Global	DEFAULT	true	false	true	s_addon\vehscn.vsf_100478e8
100478fc	DAT_100478fc	Label	Global	DEFAULT	true	false	true	DAT_100478fc
100478fd	s_ehscn.vcf_100478fd	Label	Global	DEFAULT	true	false	true	s_ehscn.vcf_100478fd
1004799c	s_rb_1004799c	Label	Global	DEFAULT	true	false	true	s_rb_1004799c
100479a0	s_I76PLYR.DEF_100479a0	Label	Global	DEFAULT	true	false	true	s_I76PLYR.DEF_100479a0
100479ac	s_wb_100479ac	Label	Global	DEFAULT	true	false	true	s_wb_100479ac
100479b0	s_I76PLYR.DEF_100479b0	Label	Global	DEFAULT	true	false	true	s_I76PLYR.DEF_100479b0
10047a18	s_wb_10047a18	Label	Global	DEFAULT	true	false	true	s_wb_10047a18
10047a1c	s_I76DFLT.DEF_10047a1c	Label	Global	DEFAULT	true	false	true	s_I76DFLT.DEF_10047a1c
10047a28	s_Could_not_create_a_new_player_de_10047a28	Label	Global	DEFAULT	true	false	true	s_Could_not_create_a_new_player_de_10047a28
10047b58	s_I76UVEH.def_10047b58	Label	Global	DEFAULT	true	false	true	s_I76UVEH.def_10047b58
10047b64	s_%s_10047b64	Label	Global	DEFAULT	true	false	true	s_%s_10047b64
10047b68	s_rb_10047b68	Label	Global	DEFAULT	true	false	true	s_rb_10047b68
10047b6c	s_Could_not_read_user_vehicle_look_10047b6c	Label	Global	DEFAULT	true	false	true	s_Could_not_read_user_vehicle_look_10047b6c
10047bb0	s_I76UVEH.def_10047bb0	Label	Global	DEFAULT	true	false	true	s_I76UVEH.def_10047bb0
10047bbc	s_%s_10047bbc	Label	Global	DEFAULT	true	false	true	s_%s_10047bbc
10047bc0	s_wb_10047bc0	Label	Global	DEFAULT	true	false	true	s_wb_10047bc0
10047bc4	s_Could_not_save_user_vehicle_look_10047bc4	Label	Global	DEFAULT	true	false	true	s_Could_not_save_user_vehicle_look_10047bc4
10047c30	s_%s.vcf_10047c30	Label	Global	DEFAULT	true	false	true	s_%s.vcf_10047c30
10047c38	DAT_10047c38	Label	Global	DEFAULT	true	false	true	DAT_10047c38
10047c39	s_jsovrn1_10047c39	Label	Global	DEFAULT	true	false	true	s_jsovrn1_10047c39
10047c44	s_Stock_10047c44	Label	Global	DEFAULT	true	false	true	s_Stock_10047c44
10047c4c	s_Jefferson_Sovereign_10047c4c	Label	Global	DEFAULT	true	false	true	s_Jefferson_Sovereign_10047c4c
10047c60	DAT_10047c60	Label	Global	DEFAULT	true	false	true	DAT_10047c60
10047c61	s_ccameo1_10047c61	Label	Global	DEFAULT	true	false	true	s_ccameo1_10047c61
10047c6c	s_Stock_(Bondo)_10047c6c	Label	Global	DEFAULT	true	false	true	s_Stock_(Bondo)_10047c6c
10047c7c	s_Courcheval_Cameo_10047c7c	Label	Global	DEFAULT	true	false	true	s_Courcheval_Cameo_10047c7c
10047c90	DAT_10047c90	Label	Global	DEFAULT	true	false	true	DAT_10047c90
10047c91	s_fypony1_10047c91	Label	Global	DEFAULT	true	false	true	s_fypony1_10047c91
10047c9c	s_Stock_(Green)_10047c9c	Label	Global	DEFAULT	true	false	true	s_Stock_(Green)_10047c9c
10047cac	s_Phaedra_Pony_10047cac	Label	Global	DEFAULT	true	false	true	s_Phaedra_Pony_10047cac
10047cbc	DAT_10047cbc	Label	Global	DEFAULT	true	false	true	DAT_10047cbc
10047cbd	s_pjrabt1_10047cbd	Label	Global	DEFAULT	true	false	true	s_pjrabt1_10047cbd
10047cc8	s_Stock_10047cc8	Label	Global	DEFAULT	true	false	true	s_Stock_10047cc8
10047cd0	s_Picard_Jackrabit_10047cd0	Label	Global	DEFAULT	true	false	true	s_Picard_Jackrabit_10047cd0
10047ce4	DAT_10047ce4	Label	Global	DEFAULT	true	false	true	DAT_10047ce4
10047ce5	s_fpalmn1_10047ce5	Label	Global	DEFAULT	true	false	true	s_fpalmn1_10047ce5
10047cf0	s_Stock_10047cf0	Label	Global	DEFAULT	true	false	true	s_Stock_10047cf0
10047cf8	s_Phaedra_Palomino_10047cf8	Label	Global	DEFAULT	true	false	true	s_Phaedra_Palomino_10047cf8
10047d0c	DAT_10047d0c	Label	Global	DEFAULT	true	false	true	DAT_10047d0c
10047d0d	s_ppirna2_10047d0d	Label	Global	DEFAULT	true	false	true	s_ppirna2_10047d0d
10047d18	s_Stock_(Blue)_10047d18	Label	Global	DEFAULT	true	false	true	s_Stock_(Blue)_10047d18
10047d28	s_Picard_Piranha_10047d28	Label	Global	DEFAULT	true	false	true	s_Picard_Piranha_10047d28
10047dc8	PTR_PTR_10047dc8	Label	Global	DEFAULT	true	false	false	PTR_PTR_10047dc8
10047dcc	PTR_PTR_10047dcc	Label	Global	DEFAULT	true	false	false	PTR_PTR_10047dcc
10047dd4	DAT_10047dd4	Label	Global	DEFAULT	true	false	true	DAT_10047dd4
10048dc8	DAT_10048dc8	Label	Global	DEFAULT	true	false	true	DAT_10048dc8
10048df8	DAT_10048df8	Label	Global	DEFAULT	true	false	true	DAT_10048df8
10048e28	DAT_10048e28	Label	Global	DEFAULT	true	false	true	DAT_10048e28
10048e58	DAT_10048e58	Label	Global	DEFAULT	true	false	true	DAT_10048e58
10048e88	DAT_10048e88	Label	Global	DEFAULT	true	false	true	DAT_10048e88
10048eb8	DAT_10048eb8	Label	Global	DEFAULT	true	false	true	DAT_10048eb8
10048ee8	DAT_10048ee8	Label	Global	DEFAULT	true	false	true	DAT_10048ee8
10048f04	DAT_10048f04	Label	Global	DEFAULT	true	false	true	DAT_10048f04
10048f08	DAT_10048f08	Label	Global	DEFAULT	true	false	true	DAT_10048f08
10048f24	DAT_10048f24	Label	Global	DEFAULT	true	false	true	DAT_10048f24
10048f28	DAT_10048f28	Label	Global	DEFAULT	true	false	true	DAT_10048f28
10048f44	DAT_10048f44	Label	Global	DEFAULT	true	false	true	DAT_10048f44
10048f48	DAT_10048f48	Label	Global	DEFAULT	true	false	true	DAT_10048f48
10048f64	DAT_10048f64	Label	Global	DEFAULT	true	false	true	DAT_10048f64
10048f68	DAT_10048f68	Label	Global	DEFAULT	true	false	true	DAT_10048f68
10048f84	DAT_10048f84	Label	Global	DEFAULT	true	false	true	DAT_10048f84
10048f88	DAT_10048f88	Label	Global	DEFAULT	true	false	true	DAT_10048f88
10048fa4	DAT_10048fa4	Label	Global	DEFAULT	true	false	true	DAT_10048fa4
10048fa8	DAT_10048fa8	Label	Global	DEFAULT	true	false	true	DAT_10048fa8
10048fc4	DAT_10048fc4	Label	Global	DEFAULT	true	false	true	DAT_10048fc4
10048fc8	DAT_10048fc8	Label	Global	DEFAULT	true	false	true	DAT_10048fc8
10048fe4	DAT_10048fe4	Label	Global	DEFAULT	true	false	true	DAT_10048fe4
10048fe8	DAT_10048fe8	Label	Global	DEFAULT	true	false	true	DAT_10048fe8
10049004	DAT_10049004	Label	Global	DEFAULT	true	false	true	DAT_10049004
10049008	DAT_10049008	Label	Global	DEFAULT	true	false	true	DAT_10049008
10049024	DAT_10049024	Label	Global	DEFAULT	true	false	true	DAT_10049024
10049028	DAT_10049028	Label	Global	DEFAULT	true	false	true	DAT_10049028
10049044	DAT_10049044	Label	Global	DEFAULT	true	false	true	DAT_10049044
10049048	DAT_10049048	Label	Global	DEFAULT	true	false	true	DAT_10049048
10049064	DAT_10049064	Label	Global	DEFAULT	true	false	true	DAT_10049064
10049068	DAT_10049068	Label	Global	DEFAULT	true	false	true	DAT_10049068
10049088	DAT_10049088	Label	Global	DEFAULT	true	false	true	DAT_10049088
100490a8	s_Leave_without_taking_salvage?_100490a8	Label	Global	DEFAULT	true	false	true	s_Leave_without_taking_salvage?_100490a8
100490c8	s_EMPTY_100490c8	Label	Global	DEFAULT	true	false	true	s_EMPTY_100490c8
100490c9	s_MPTY_100490c9	Label	Global	DEFAULT	true	false	true	s_MPTY_100490c9
100490d0	s_wm113_1_100490d0	Label	Global	DEFAULT	true	false	true	s_wm113_1_100490d0
100490d8	s_{_%s_100490d8	Label	Global	DEFAULT	true	false	true	s_{_%s_100490d8
100490e0	s_|_%s_100490e0	Label	Global	DEFAULT	true	false	true	s_|_%s_100490e0
100490e8	s_}_%s_100490e8	Label	Global	DEFAULT	true	false	true	s_}_%s_100490e8
100490f0	s_EMPTY_100490f0	Label	Global	DEFAULT	true	false	true	s_EMPTY_100490f0
100490f1	s_MPTY_100490f1	Label	Global	DEFAULT	true	false	true	s_MPTY_100490f1
100490f8	s_EMPTY_100490f8	Label	Global	DEFAULT	true	false	true	s_EMPTY_100490f8
10049100	s_null_10049100	Label	Global	DEFAULT	true	false	true	s_null_10049100
10049108	s_EMPTY_10049108	Label	Global	DEFAULT	true	false	true	s_EMPTY_10049108
10049110	s_EMPTY_10049110	Label	Global	DEFAULT	true	false	true	s_EMPTY_10049110
10049118	s_EMPTY_10049118	Label	Global	DEFAULT	true	false	true	s_EMPTY_10049118
10049120	s_EMPTY_10049120	Label	Global	DEFAULT	true	false	true	s_EMPTY_10049120
10049128	s_Down/Up_Movement_10049128	Label	Global	DEFAULT	true	false	true	s_Down/Up_Movement_10049128
10049140	s_Left/Right_Movement_10049140	Label	Global	DEFAULT	true	false	true	s_Left/Right_Movement_10049140
10049158	s_Throttle_Control_10049158	Label	Global	DEFAULT	true	false	true	s_Throttle_Control_10049158
10049170	s_Rudder_Movement_10049170	Label	Global	DEFAULT	true	false	true	s_Rudder_Movement_10049170
10049180	s_5th_axis_Movement_10049180	Label	Global	DEFAULT	true	false	true	s_5th_axis_Movement_10049180
10049198	s_6th_axis_Movement_10049198	Label	Global	DEFAULT	true	false	true	s_6th_axis_Movement_10049198
100491b0	s_Down/Up_100491b0	Label	Global	DEFAULT	true	false	true	s_Down/Up_100491b0
100491b8	s_Left/Right_100491b8	Label	Global	DEFAULT	true	false	true	s_Left/Right_100491b8
100491c8	s_Throttle_100491c8	Label	Global	DEFAULT	true	false	true	s_Throttle_100491c8
100491d8	s_Rudder_100491d8	Label	Global	DEFAULT	true	false	true	s_Rudder_100491d8
100491e0	s_5thAxis_100491e0	Label	Global	DEFAULT	true	false	true	s_5thAxis_100491e0
100491e8	s_6thAxis_100491e8	Label	Global	DEFAULT	true	false	true	s_6thAxis_100491e8
100491f0	s_Left/Right_Head_Roll_100491f0	Label	Global	DEFAULT	true	false	true	s_Left/Right_Head_Roll_100491f0
10049208	s_HeadRoll_10049208	Label	Global	DEFAULT	true	false	true	s_HeadRoll_10049208
10049218	s_Hat_Up_10049218	Label	Global	DEFAULT	true	false	true	s_Hat_Up_10049218
10049220	s_Hat_Right_10049220	Label	Global	DEFAULT	true	false	true	s_Hat_Right_10049220
10049230	s_Hat_Down_10049230	Label	Global	DEFAULT	true	false	true	s_Hat_Down_10049230
10049240	s_Hat_Left_10049240	Label	Global	DEFAULT	true	false	true	s_Hat_Left_10049240
